"Topic_code","Topic_desc","DataSet_code","DataSet_desc","Reporter_code","Reporter_desc","Flow_code","Flow_desc","Indicator_code","Indicator_desc","Partner_code","Partner_desc","Unit_code","Unit_desc","Year","Value","Value_flag","Notes_Export"
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1985,10635451563," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1986,12673846133," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1987,14905582501," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1988,19216756654," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1989,22553048080," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1990,25258122556," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1991,29369892000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1992,32802590280," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1993,38679112544," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1994,46991412751," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1995,61634467744," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1996,74699152293," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1997,88818149987," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1998,99879097679," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",1999,115977997937," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2000,138645116396," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2001,134827618970," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2002,135365484576," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2003,134256123312," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2004,150124830264," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2005,165000671935," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2006,189129417829," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2007,194935873621," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2008,212100104000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2009,171568174000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2010,222332520000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2011,247111977481," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2012,269489345000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2013,285247443000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2014,309085455000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2015,311806919000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MA","Manufactures","WL","World","UC","US dollar at current prices",2016,306204850000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1980,53600000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1990,719210000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1991,694895000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1992,706284992," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1993,877240000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1994,1035157620," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1995,2484698112," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1996,2302341888," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1997,2597222656," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1998,2287486720," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",1999,1701065344," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2000,1738394368," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2001,1294127232," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2002,1689477888," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2003,1959366572," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2004,3107886962," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2005,3764283056," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2006,4189156402," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2007,4688508057," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2008,6056826000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2009,2991113000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2010,4534596000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2011,5431968591," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2012,4727246000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2013,5388965000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2014,5334863000," ","Coverage: Includes processing zones" 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","X","Exports","MAIS"," Iron and steel","WL","World","UC","US dollar at current prices",2015,3550610000," ","Coverage: Includes processing zones" 
